"SITECODE","LCODE","SDATE","SECTION","FIELDNAME","VALUE","BROODED"
"T10","01",12-JUL-01,1,"29",3,""
"T10","01",12-JUL-01,1,"68",1,""
"T10","01",12-JUL-01,1,"75",1,""
"T10","01",12-JUL-01,1,"78",8,""
"T10","01",12-JUL-01,1,"8",1,""
"T10","01",12-JUL-01,1,"88",4,""
"T10","01",12-JUL-01,2,"120",1,""
"T10","01",12-JUL-01,3,"12",3,""
"T10","01",12-JUL-01,3,"29",2,""
"T10","01",12-JUL-01,3,"75",1,""
"T10","01",12-JUL-01,3,"78",1,""
"T10","01",12-JUL-01,4,"12",2,""
"T10","01",12-JUL-01,5,"29",4,""
"T10","01",12-JUL-01,6,"29",2,""
"T10","01",12-JUL-01,7,"XX",0,""
"T10","01",12-JUL-01,8,"12",4,""
"T10","01",12-JUL-01,8,"29",2,""
"T10","01",12-JUL-01,8,"75",3,""
"T10","01",12-JUL-01,1,"12",4,""
"T10","01",12-JUL-01,13,"XX",0,""
"T10","01",12-JUL-01,14,"XX",0,""
"T10","01",12-JUL-01,15,"29",1,""
"T10","01",12-JUL-01,9,"75",6,""
"T01","01",13-JUL-01,1,"XX",0,""
"T01","01",13-JUL-01,12,"XX",0,""
"T01","01",13-JUL-01,2,"75",1,""
"T01","01",13-JUL-01,2,"98",1,""
"T01","01",13-JUL-01,3,"XX",0,""
"T01","01",13-JUL-01,4,"2",1,""
"T01","01",13-JUL-01,4,"75",3,""
"T01","01",13-JUL-01,4,"99",3,""
"T01","01",13-JUL-01,5,"2",1,""
"T01","01",13-JUL-01,5,"75",13,""
"T01","01",13-JUL-01,6,"75",51,""
"T01","01",13-JUL-01,7,"2",1,""
"T01","01",13-JUL-01,7,"75",4,""
"T01","01",13-JUL-01,7,"99",1,""
